34,34
0.118441,0.300926,0.133873,0.295782,0.147377,0.291152,0.162809,0.286523,0.178241,0.282407,0.195216,0.277778,0.213349,0.273148,0.232639,0.269033,0.253472,0.264403,0.275077,0.260802,0.297840,0.257202,0.321759,0.253086,0.346836,0.250000,0.372685,0.246914,0.399691,0.245370,0.426698,0.243827,0.455247,0.243313,0.483025,0.243827,0.511574,0.245370,0.538194,0.247428,0.565201,0.249486,0.591049,0.252572,0.616127,0.256173,0.639660,0.260288,0.662809,0.264403,0.684414,0.268519,0.704475,0.272119,0.723765,0.277263,0.740741,0.280864,0.758102,0.286008,0.773920,0.291152,0.788580,0.295782,0.802469,0.300926,0.816358,0.306070,
0.114969,0.327675,0.130401,0.323045,0.144290,0.318930,0.158951,0.315329,0.174769,0.311214,0.191358,0.307099,0.209491,0.303498,0.229552,0.299383,0.250000,0.295782,0.271991,0.292181,0.295525,0.289095,0.319059,0.286008,0.344907,0.283436,0.371142,0.280864,0.398534,0.278807,0.426312,0.278292,0.454861,0.277778,0.483410,0.278292,0.511960,0.279321,0.539738,0.280864,0.566744,0.282922,0.592978,0.286008,0.618441,0.289095,0.642361,0.292181,0.665509,0.295782,0.687500,0.299383,0.707562,0.302984,0.727623,0.307613,0.745370,0.311214,0.761188,0.315329,0.777392,0.319444,0.791281,0.323560,0.804784,0.328189,0.819444,0.332819,
0.111497,0.354938,0.127315,0.350823,0.140818,0.347737,0.155864,0.344136,0.171682,0.341049,0.188657,0.337963,0.206790,0.334362,0.226852,0.331276,0.246914,0.328189,0.269290,0.325103,0.292438,0.322531,0.317130,0.319444,0.342593,0.317387,0.369213,0.315329,0.396991,0.313786,0.425926,0.313272,0.454475,0.312757,0.483410,0.313272,0.512731,0.314300,0.540509,0.315844,0.567901,0.317901,0.594907,0.319959,0.620370,0.322531,0.644676,0.325617,0.667824,0.328704,0.689815,0.331790,0.710648,0.334877,0.730324,0.337963,0.747299,0.341564,0.764660,0.345165,0.779321,0.348251,0.793210,0.352366,0.807870,0.356481,0.821759,0.360597,
0.109182,0.382716,0.124614,0.379630,0.138503,0.377058,0.153549,0.374486,0.169367,0.371914,0.186343,0.369342,0.204475,0.366770,0.224151,0.364198,0.244599,0.361626,0.266975,0.359568,0.290123,0.356996,0.314815,0.354938,0.341049,0.352881,0.368441,0.351337,0.395833,0.350309,0.424769,0.349794,0.454475,0.349794,0.483796,0.350309,0.512731,0.350823,0.540895,0.351852,0.568673,0.353909,0.595679,0.355453,0.621528,0.358025,0.645833,0.360597,0.669753,0.363169,0.691744,0.365226,0.712577,0.367798,0.731481,0.370885,0.750000,0.373457,0.767361,0.376543,0.782022,0.379115,0.797068,0.381687,0.810185,0.384774,0.824074,0.387860,
0.107639,0.411008,0.123071,0.408436,0.136574,0.406893,0.151235,0.404835,0.167052,0.403292,0.184414,0.401235,0.202546,0.399177,0.222222,0.398148,0.242670,0.395576,0.265432,0.394547,0.288580,0.393004,0.313272,0.391461,0.339892,0.389918,0.366898,0.389403,0.395448,0.388374,0.423997,0.387860,0.454090,0.387346,0.483410,0.388374,0.512731,0.388889,0.541667,0.389918,0.569830,0.390947,0.596451,0.392490,0.622685,0.394033,0.647377,0.395576,0.671296,0.397634,0.693673,0.400206,0.714892,0.401749,0.733796,0.403807,0.751929,0.405350,0.769290,0.407922,0.784722,0.409979,0.797840,0.411523,0.811343,0.413580,0.826389,0.416152,
0.106096,0.439300,0.121914,0.437757,0.135417,0.436728,0.150077,0.435700,0.165895,0.434671,0.183256,0.433642,0.201389,0.433128,0.221065,0.432099,0.241512,0.430556,0.264275,0.430556,0.287423,0.429527,0.312114,0.428498,0.338735,0.427984,0.366127,0.426955,0.394676,0.426955,0.423611,0.426955,0.453704,0.426955,0.483410,0.427469,0.513117,0.427984,0.542052,0.428498,0.569830,0.429012,0.597222,0.430041,0.623457,0.431070,0.648534,0.432099,0.672454,0.433128,0.694444,0.434156,0.715664,0.435185,0.734568,0.436728,0.753086,0.437757,0.769676,0.439300,0.785108,0.440329,0.799383,0.441872,0.813272,0.442901,0.826775,0.443930,
0.105710,0.468107,0.120756,0.467593,0.134645,0.467078,0.149306,0.467078,0.165509,0.467078,0.182099,0.466564,0.200617,0.466564,0.220679,0.466564,0.241127,0.466049,0.263503,0.466049,0.286651,0.466049,0.311728,0.465535,0.338349,0.465535,0.365741,0.465535,0.393519,0.465535,0.423611,0.466049,0.453704,0.466049,0.483025,0.466049,0.512731,0.466564,0.542052,0.467078,0.570216,0.467078,0.597608,0.467593,0.623843,0.468107,0.648920,0.468621,0.672840,0.469136,0.695216,0.469136,0.716049,0.469650,0.734954,0.470165,0.753086,0.470679,0.770448,0.471193,0.785880,0.471708,0.798997,0.472222,0.814429,0.472737,0.828318,0.473251,
0.105324,0.496914,0.120756,0.497428,0.134259,0.497942,0.149306,0.498971,0.165123,0.499486,0.182485,0.500000,0.200231,0.500514,0.219907,0.501029,0.241127,0.502058,0.263889,0.502572,0.287037,0.503086,0.311343,0.503601,0.337963,0.504115,0.364969,0.504630,0.393904,0.505658,0.423225,0.506173,0.453704,0.506173,0.483025,0.506173,0.512731,0.506173,0.542438,0.506173,0.569830,0.506173,0.596836,0.506173,0.624228,0.505658,0.648920,0.505658,0.672454,0.505144,0.694444,0.505144,0.715278,0.504630,0.734568,0.504115,0.753472,0.503601,0.770062,0.503601,0.785108,0.503086,0.799383,0.502572,0.812886,0.502058,0.827160,0.501543,
0.105710,0.525206,0.120756,0.526749,0.134645,0.528292,0.149691,0.529835,0.165509,0.530864,0.182485,0.531893,0.201003,0.533436,0.220293,0.534979,0.241512,0.536523,0.263889,0.538580,0.287423,0.540123,0.311728,0.541152,0.338349,0.542695,0.365355,0.543724,0.393904,0.544753,0.423225,0.545267,0.452932,0.545782,0.482639,0.545782,0.513117,0.545267,0.541281,0.544753,0.569444,0.544753,0.596836,0.544239,0.623457,0.543210,0.647762,0.542181,0.671682,0.541667,0.693673,0.540123,0.714120,0.539095,0.734954,0.537551,0.752701,0.536523,0.768904,0.536008,0.785108,0.534465,0.798997,0.533436,0.812886,0.531893,0.826389,0.530350,
0.106481,0.554012,0.121914,0.556070,0.135802,0.558642,0.150849,0.560700,0.166667,0.562757,0.183642,0.564815,0.202160,0.567387,0.221451,0.569444,0.242670,0.572016,0.265046,0.574074,0.288194,0.576646,0.312886,0.578189,0.338735,0.580247,0.366127,0.582305,0.394290,0.583333,0.423225,0.583848,0.452546,0.584362,0.482639,0.584877,0.512346,0.583848,0.540895,0.583848,0.569059,0.582819,0.596065,0.581790,0.622299,0.580247,0.646605,0.578704,0.670525,0.576646,0.692130,0.575103,0.712963,0.573560,0.733025,0.570988,0.751543,0.569444,0.768133,0.566872,0.783951,0.565329,0.797840,0.563786,0.812114,0.561214,0.824846,0.558642,
0.107639,0.581790,0.123457,0.585391,0.136960,0.588477,0.152392,0.591564,0.167824,0.594136,0.185185,0.597222,0.204090,0.600309,0.223380,0.603395,0.244213,0.605967,0.266975,0.609053,0.289352,0.612140,0.314043,0.614712,0.340278,0.617284,0.366898,0.619342,0.394676,0.620885,0.423611,0.622428,0.452932,0.622428,0.482639,0.622428,0.511188,0.621914,0.539738,0.620885,0.567901,0.619856,0.594907,0.618313,0.620756,0.616770,0.645448,0.614198,0.668981,0.611626,0.690586,0.609568,0.710262,0.606481,0.730710,0.604424,0.749614,0.601337,0.765818,0.598251,0.782022,0.595679,0.796682,0.593107,0.809799,0.590021,0.823302,0.587449,
0.109568,0.609568,0.125772,0.614198,0.139275,0.617798,0.154321,0.621399,0.170525,0.624486,0.187500,0.628086,0.205633,0.631687,0.225309,0.635802,0.246142,0.638889,0.267747,0.642490,0.291281,0.646091,0.315201,0.649691,0.341435,0.652778,0.367670,0.655350,0.395448,0.656893,0.423611,0.658436,0.452932,0.658436,0.482253,0.658436,0.510802,0.657922,0.538580,0.656893,0.566744,0.655864,0.593364,0.653807,0.618827,0.651749,0.642747,0.648663,0.666281,0.645576,0.688657,0.642490,0.709105,0.639403,0.728395,0.635802,0.746528,0.632716,0.763117,0.629115,0.778935,0.625000,0.793981,0.621399,0.807099,0.617284,0.820602,0.614198,
0.111883,0.636831,0.128086,0.641975,0.141975,0.646091,0.157022,0.650206,0.173225,0.654321,0.190201,0.658436,0.208333,0.663066,0.228009,0.667181,0.248457,0.671296,0.270448,0.675926,0.293596,0.679527,0.317130,0.683128,0.342978,0.687243,0.369213,0.689815,0.396605,0.691872,0.424769,0.692901,0.452932,0.693416,0.481481,0.692901,0.510417,0.692387,0.537809,0.691358,0.564815,0.689815,0.591435,0.688272,0.616512,0.685185,0.641204,0.681584,0.664352,0.678498,0.685571,0.674383,0.706019,0.671296,0.725309,0.666667,0.743056,0.662551,0.760417,0.658436,0.776620,0.654321,0.791281,0.650206,0.804784,0.646091,0.817901,0.641975,
0.114969,0.663580,0.130787,0.669753,0.145062,0.674383,0.160494,0.679012,0.176312,0.683642,0.193673,0.688272,0.211806,0.693416,0.231096,0.697531,0.251543,0.702675,0.273534,0.707305,0.295910,0.711934,0.319830,0.716049,0.344907,0.720165,0.370370,0.722737,0.397377,0.725309,0.425154,0.726852,0.453318,0.726852,0.481096,0.726852,0.508488,0.726337,0.535880,0.725309,0.562886,0.723765,0.588735,0.721193,0.614198,0.718107,0.638117,0.714506,0.661265,0.710905,0.682485,0.706276,0.702932,0.701646,0.721836,0.697016,0.739969,0.692387,0.756559,0.688272,0.772762,0.683128,0.787809,0.678498,0.800926,0.673868,0.815201,0.669239,
0.118827,0.689815,0.134645,0.696502,0.148534,0.701132,0.163966,0.706276,0.179784,0.711420,0.196759,0.716564,0.215664,0.722222,0.234568,0.726852,0.255015,0.732510,0.276235,0.737654,0.298611,0.742798,0.322145,0.746914,0.347222,0.750514,0.372685,0.754115,0.398534,0.756687,0.425540,0.758230,0.453318,0.758745,0.479938,0.758230,0.508488,0.757716,0.534722,0.756173,0.561343,0.754630,0.586806,0.752058,0.611497,0.748971,0.635031,0.745370,0.658565,0.740741,0.679012,0.736111,0.699074,0.730967,0.718364,0.725823,0.736497,0.720679,0.753086,0.715021,0.769290,0.709877,0.783951,0.705247,0.797840,0.700103,0.812114,0.694444,
0.122299,0.714506,0.138503,0.721708,0.152392,0.727366,0.167824,0.732510,0.184028,0.738169,0.201003,0.743827,0.218750,0.749486,0.238040,0.754630,0.258102,0.760288,0.279321,0.765947,0.301698,0.771091,0.324460,0.775720,0.349151,0.779835,0.373843,0.782922,0.400077,0.786008,0.426312,0.787551,0.452932,0.788580,0.479938,0.788066,0.506944,0.787037,0.532793,0.786008,0.558642,0.783951,0.584105,0.781379,0.608410,0.777778,0.631944,0.774177,0.654321,0.769547,0.675154,0.764403,0.695602,0.759259,0.714120,0.754115,0.732253,0.748457,0.749614,0.741770,0.765432,0.736626,0.779707,0.731481,0.793210,0.725823,0.807870,0.720165,
0.126543,0.738683,0.142361,0.746399,0.156636,0.752572,0.172454,0.758230,0.187886,0.763889,0.205247,0.769547,0.223380,0.775206,0.242284,0.781893,0.261960,0.787037,0.283179,0.792695,0.304784,0.797840,0.327932,0.803498,0.351466,0.807613,0.375772,0.811214,0.401235,0.813786,0.427083,0.815329,0.453318,0.816358,0.479552,0.816358,0.505787,0.815329,0.531636,0.813786,0.556713,0.811728,0.581404,0.809156,0.605324,0.805041,0.628472,0.801440,0.650463,0.796296,0.671296,0.791152,0.691744,0.785494,0.710648,0.779321,0.728009,0.773663,0.744985,0.767490,0.760031,0.761831,0.775463,0.756173,0.789738,0.751029,0.804012,0.743827,
0.131173,0.761831,0.146991,0.769547,0.160880,0.775720,0.176312,0.781893,0.192515,0.788066,0.209877,0.794239,0.227623,0.800412,0.246142,0.806584,0.265818,0.812757,0.287037,0.818416,0.307870,0.823560,0.330247,0.828704,0.354167,0.832819,0.377701,0.836934,0.402778,0.839506,0.427855,0.841049,0.453318,0.842078,0.478781,0.842078,0.504630,0.841049,0.529321,0.839506,0.554398,0.836934,0.578704,0.834362,0.601852,0.830761,0.624228,0.827160,0.645833,0.822016,0.667052,0.816872,0.687500,0.811214,0.704861,0.805556,0.722994,0.798868,0.739969,0.791667,0.755401,0.786008,0.771219,0.779321,0.784336,0.772119,0.798997,0.765947,
0.136188,0.784465,0.152006,0.792181,0.165895,0.798868,0.181327,0.805041,0.196759,0.811214,0.214506,0.817901,0.231867,0.823560,0.250386,0.830247,0.270062,0.835905,0.290509,0.842078,0.311343,0.847737,0.333333,0.852881,0.356481,0.856996,0.379630,0.860597,0.403935,0.863169,0.428627,0.865226,0.454090,0.866255,0.478781,0.866255,0.503472,0.864712,0.527778,0.863169,0.552083,0.861111,0.575617,0.858025,0.598380,0.855453,0.620756,0.850823,0.642361,0.846193,0.662809,0.840535,0.681713,0.834877,0.700231,0.829218,0.719136,0.821502,0.734568,0.815844,0.751157,0.808642,0.765818,0.801955,0.779321,0.794239,0.793981,0.787551,
0.141204,0.805556,0.157022,0.813786,0.170910,0.819959,0.186343,0.827160,0.201389,0.833333,0.218750,0.839506,0.236883,0.846193,0.254630,0.851852,0.273534,0.858025,0.294367,0.864198,0.314815,0.869856,0.336420,0.875000,0.359182,0.879630,0.381944,0.883230,0.405478,0.885802,0.429398,0.887346,0.454090,0.888374,0.477623,0.888374,0.502701,0.886831,0.526235,0.885288,0.549383,0.883745,0.572531,0.880658,0.594907,0.877058,0.617284,0.872428,0.638117,0.868313,0.658565,0.862140,0.677469,0.856996,0.695216,0.850823,0.712577,0.844650,0.729552,0.837449,0.745370,0.830761,0.760031,0.823045,0.773920,0.814815,0.788580,0.808128,
0.146219,0.825617,0.162037,0.833848,0.176312,0.840535,0.191358,0.847222,0.207176,0.853395,0.222994,0.860082,0.241127,0.866770,0.259259,0.872942,0.277778,0.878601,0.297840,0.884774,0.318287,0.890432,0.339506,0.896091,0.361883,0.900206,0.383873,0.903292,0.407022,0.905864,0.430170,0.907922,0.454090,0.909465,0.477623,0.907922,0.501543,0.907407,0.524306,0.906379,0.547454,0.904321,0.569830,0.901235,0.591435,0.897634,0.613426,0.893004,0.634259,0.888889,0.653549,0.882716,0.672454,0.876543,0.690586,0.870370,0.708333,0.864198,0.724537,0.857510,0.739969,0.850823,0.755015,0.843621,0.768133,0.837963,0.784580,0.825128,
0.150849,0.844650,0.167438,0.853909,0.181327,0.860082,0.196373,0.866770,0.211806,0.873457,0.228781,0.879630,0.245756,0.886317,0.263117,0.892490,0.282022,0.898148,0.302469,0.904321,0.321759,0.909979,0.342207,0.914609,0.364198,0.919239,0.386188,0.922325,0.408179,0.924897,0.431327,0.926440,0.454090,0.926955,0.476852,0.926955,0.500386,0.926440,0.522377,0.924383,0.545139,0.922325,0.567130,0.919239,0.588349,0.915638,0.609182,0.912037,0.629630,0.906379,0.648920,0.902778,0.667052,0.897119,0.684799,0.890432,0.702932,0.883745,0.718364,0.878086,0.734182,0.870885,0.748843,0.864198,0.762346,0.857510,0.776620,0.849280,
0.157022,0.864198,0.172840,0.872942,0.186728,0.879115,0.201389,0.885802,0.217207,0.892490,0.233410,0.898663,0.250386,0.904835,0.267747,0.911008,0.286265,0.916667,0.305556,0.922325,0.324460,0.927984,0.345679,0.933128,0.366512,0.937757,0.388117,0.940329,0.409722,0.942387,0.432099,0.943416,0.454475,0.944444,0.476852,0.943930,0.499228,0.943930,0.521219,0.942901,0.542438,0.940329,0.564429,0.937757,0.585262,0.933642,0.606096,0.929012,0.626157,0.924383,0.644676,0.919239,0.663194,0.912551,0.679398,0.907922,0.696759,0.901235,0.713349,0.895062,0.728395,0.888889,0.742670,0.882716,0.755787,0.876543,0.771219,0.868827,
0.162037,0.883745,0.179398,0.893004,0.192515,0.899177,0.207562,0.906379,0.222994,0.913066,0.238812,0.919239,0.256173,0.925412,0.273148,0.931584,0.290509,0.936214,0.310185,0.942387,0.329090,0.947531,0.349151,0.952160,0.369213,0.956790,0.390432,0.959877,0.411265,0.961934,0.432485,0.962963,0.454475,0.963992,0.476080,0.963992,0.497685,0.963477,0.519290,0.962449,0.540123,0.959877,0.560957,0.956790,0.581019,0.953704,0.601466,0.949588,0.621914,0.944444,0.638503,0.939815,0.657793,0.934156,0.673997,0.927984,0.691744,0.921296,0.707948,0.914095,0.723380,0.906893,0.737269,0.901749,0.750386,0.895062,0.763889,0.889403,
